id,cacheDate,name,owner,salePrice,studFee,age,gender,breed,imperfectTraitsScore,totalTraitDeviancy,scoreBodyType,scoreBodySize,scoreHeadShape,scoreEars,scoreNoseLength,scoreEyeShape,scoreEyeColor,scoreCoat,scoreColor,scoreTail,scoreLegs,bodyType,bodySize,headShape,earSize,earCurl,noseLength,eyeShape,eyeColor,eyeDepth,tail,legs,coatLength,coatTexture,coatBaseColor,coatBicolor,coatTabbyPattern,coatAlbino,coatGhostMarking,coatRufused,coatGolden,coatSilver,coatSmoke,showPoints,ageOfMostRecentOffspring,ableToGetPregnant,fullness,health,coatCondition,activeness,attitude,mood
2013570,2022-12-28,#2013570,Mocha116 (#222196),0,5,20,male,mixed breed,6,11.0,0.0,-2.0,0.5,0.5,-1.0,-5.0,2,0,0,0,0,12.0,15.0,12.5,15.5,straight,18.0,13.0,green,deep,normal,normal,shorthair,,black,bicolor,spotted tabby,,False,False,False,False,False,0,0,,89.99,99.99,0.00,49.00,89.97,50.00
2009875,2022-12-28,#Brownie,Kidder (#267830),0,10,36,male,mixed breed,6,11.0,1.0,-1.0,0.0,1.0,-2.0,-4.0,2,0,0,0,0,13.0,16.0,12.0,16.0,straight,17.0,14.0,aqua,deep,normal,normal,shorthair,,black,bicolor,spotted tabby,,False,False,False,False,False,0,0,,94.99,99.99,99.99,48.60,99.99,50.00
2012530,2022-12-28,#Harmony ,Kidder (#267830),0,25,23,male,Savannah,6,11.0,2.0,-1.0,0.0,0.5,-1.5,-4.0,2,0,0,0,0,14.0,16.0,12.0,15.5,straight,17.5,14.0,aqua,deep,normal,normal,shorthair,,black,,spotted tabby,,False,False,False,False,False,80,0,,94.99,99.99,99.99,53.64,99.99,50.00
2009746,2022-12-28,sbc · shu,limeshade  (#154001),0,50,36,male,mixed breed,6,12.0,0.0,-2.0,1.5,-0.5,-2.5,-2.5,3,0,0,0,0,12.0,15.0,13.5,14.5,straight,16.5,15.5,hazel,pale,normal,normal,shorthair,,natural,bicolor,spotted tabby,mink,False,False,False,True,False,0,0,,99.99,99.99,99.99,79.00,99.99,50.00
2009878,2022-12-28,#Angel,Kidder (#267830),0,10,36,male,mixed breed,7,12.5,1.5,-1.5,0.5,1.0,-2.0,-4.0,2,0,0,0,0,13.5,15.5,12.5,16.0,straight,17.0,14.0,yellow-green,deep,normal,normal,shorthair,,black,van,spotted tabby,,False,True,False,False,False,0,0,,94.99,99.99,99.99,53.60,99.99,50.00
2006488,2022-12-28,Regional Champion ℂ✩ Joker 7,Chant’s ℂ✩ Neverending Studio Projects (#19181),1000,0,50,male,City Watch Cat,8,12.5,-1.5,-1.0,-0.5,1.0,-2.0,-3.5,2,0,0,1,0,10.5,16.0,11.5,16.0,straight,17.0,14.5,bronze,deep,short (bobtail),normal,shorthair,,black,,,,True,False,False,False,False,1040,0,,99.99,99.99,79.99,99.99,99.52,50.00
2012963,2022-12-28,"# [8.86 CF, 7, 9] Santa Cat",Kittystix1 (#268795),0,0,22,male,mixed breed,7,13.5,-1.0,-3.5,0.5,0.0,-2.0,-2.5,2,2,0,0,0,11.0,13.5,12.5,15.0,straight,17.0,15.5,blue,deep,normal,normal,longhair,,white,,,,False,False,False,False,False,0,0,,94.99,94.99,95.99,9.10,74.80,50.00
2009747,2022-12-28,sbc · earl grey,limeshade  (#154001),0,50,36,male,mixed breed,8,13.5,0.5,-2.5,0.5,-0.5,-2.5,-3.0,2,2,0,0,0,12.5,14.5,12.5,14.5,straight,16.5,15.0,blue,deep,normal,normal,longhair,,natural,bicolor,,mink,False,False,False,False,True,0,0,,99.99,99.99,99.99,67.75,99.99,50.00
2011817,2022-12-28,"# [6.5 CF, 4, 16] Still Mori Lei of Wonders",Kittystix1 (#268795),0,50,40,male,mixed breed,7,14.0,-0.5,-7.5,-1.0,0.5,-1.0,-1.5,2,0,0,0,0,11.5,9.5,11.0,15.5,straight,18.0,16.5,brown,deep,normal,normal,shorthair,,black,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,94.99,93.00,99.99,41.80,36.15,50.00
2005467,2022-12-28,#2005467,NezumiVolk (#266995),0,50,56,male,mixed breed,7,14.0,-0.5,-3.0,0.5,-0.5,-2.0,-5.5,2,0,0,0,0,11.5,14.0,12.5,14.5,straight,17.0,12.5,grey-green,deep,normal,normal,shorthair,,chocolate,,spotted tabby,,False,False,False,True,False,0,0,,99.99,92.99,0.00,54.00,61.73,50.00
2009897,2022-12-28,#Fault,Kidder (#267830),0,10,36,male,mixed breed,8,14.0,1.5,-1.0,0.5,1.0,-2.0,-4.0,2,2,0,0,0,13.5,16.0,12.5,16.0,straight,17.0,14.0,blue,deep,normal,normal,longhair,,blue,harlequin,spotted tabby,,False,False,False,True,False,0,0,,94.99,99.99,97.99,32.30,99.99,50.00
2015988,2022-12-28,"# [9 CF, 5, 10] Omnium Warrior",Kittystix1 (#268795),0,0,8,male,mixed breed,7,14.5,-1.0,-3.5,0.5,-0.5,-2.5,-3.5,3,0,0,0,0,11.0,13.5,12.5,14.5,straight,16.5,14.5,hazel,pale,normal,normal,shorthair,,white,,,,False,False,False,False,False,0,0,,94.99,93.99,95.99,12.00,84.10,50.00
2006223,2022-12-28,#2006223,Mocha116 (#222196),0,20,52,male,Spyhops,7,14.5,1.5,-2.5,0.5,-2.5,-2.5,-2.0,3,0,0,0,0,13.5,14.5,12.5,12.5,straight,16.5,16.0,orange,pale,normal,normal,shorthair,,red,mitted,spotted tabby,,False,True,True,False,False,0,0,,89.99,57.99,0.00,45.00,82.83,64.00
2016158,2022-12-28,#2016158,Silverglitter17 (#179130),25,0,8,male,mixed breed,7,14.5,0.5,-2.0,-0.5,-2.0,-4.5,-2.0,3,0,0,0,0,12.5,15.0,11.5,13.0,straight,14.5,16.0,yellow-green,pale,normal,normal,shorthair,,blue,,mackerel tabby,,False,True,False,False,False,0,0,,84.99,96.99,30.00,75.00,73.00,50.00
2013188,2022-12-28,Celtie [2] Fond Lemon Harold,Goldnyght (#41517),900,0,22,male,Celtic Rough,8,14.5,-0.5,-3.5,1.0,-0.5,-2.5,-2.5,2,2,0,0,0,11.5,13.5,13.0,14.5,straight,16.5,15.5,coffee,deep,normal,normal,longhair,,red,,spotted tabby,,False,False,False,True,False,0,0,,94.99,91.37,28.00,0.00,99.84,50.00
2013187,2022-12-28,Celtie [3] Fond Lemon Harrison,Goldnyght (#41517),900,0,22,male,Celtic Rough,8,14.5,-1.0,-3.0,0.5,-0.5,-2.5,-3.0,2,2,0,0,0,11.0,14.0,12.5,14.5,straight,16.5,15.0,coffee,deep,normal,normal,longhair,,red,bicolor,spotted tabby,,False,False,False,True,False,0,0,,94.99,94.37,28.00,0.00,99.84,50.00
2008503,2022-12-28,#2008503,NezumiVolk (#266995),0,50,43,male,Beast of Boncath,6,15.0,-1.0,-1.5,0.0,-0.5,-5.0,-5.0,2,0,0,0,0,11.0,15.5,12.0,14.5,straight,14.0,13.0,grey-green,deep,normal,normal,shorthair,,chocolate,,spotted tabby,,False,True,True,False,False,0,0,,99.99,92.99,87.99,46.00,84.39,50.00
2007035,2022-12-28,#2007035,Nezumidoshi (#267652),75,0,50,male,mixed breed,6,15.0,0.0,-2.5,0.5,-1.5,-3.5,-4.0,3,0,0,0,0,12.0,14.5,12.5,14.5,folded,15.5,14.0,green,medium,normal,normal,shorthair,,chocolate,bicolor,spotted tabby,,False,False,False,False,False,0,0,,99.99,90.99,76.19,50.60,78.76,50.00
2010797,2022-12-28,Katzel’s Kaden,Katzel 's *Elfin Cattery* (#34212),0,100,32,male,Kanaani,6,15.0,0.0,-3.0,0.5,1.5,-3.5,-3.5,3,0,0,0,0,12.0,14.0,12.5,16.5,straight,15.5,14.5,yellow-green,medium,normal,normal,shorthair,,cinnamon,,spotted tabby,,False,True,False,False,False,0,0,,94.99,93.99,95.99,52.00,77.97,50.00
2012960,2022-12-28,"# [7.86 CF, 6, 10] Master Miramis of Harmony",Kittystix1 (#268795),0,50,22,male,mixed breed,8,15.0,0.5,-3.5,0.5,-0.5,-2.5,-2.5,3,2,0,0,0,12.5,13.5,12.5,14.5,straight,16.5,15.5,grey-green,pale,normal,normal,longhair,,honey,bicolor,,mink,False,True,True,False,True,0,0,,94.99,91.99,99.99,22.10,99.99,50.00
2013183,2022-12-28,CF [2] Lawrence Fever George,Goldnyght (#41517),900,0,22,male,Celtic Rough,8,15.0,-1.0,-3.5,0.5,-0.5,-2.0,-2.5,3,2,0,0,0,11.0,13.5,12.5,14.5,straight,17.0,15.5,bronze,pale,normal,normal,longhair,,black,,spotted tabby,,False,False,False,True,False,0,0,,94.99,96.99,28.00,0.00,99.84,50.00
2013186,2022-12-28,Celtie [1] Lawrence Fever Giggle,Goldnyght (#41517),900,0,22,male,Celtic Rough,8,15.0,-1.0,-3.0,1.0,-0.5,-2.0,-2.5,3,2,0,0,0,11.0,14.0,13.0,14.5,straight,17.0,15.5,bronze,pale,normal,normal,longhair,,cinnamon,bicolor,spotted tabby,,False,False,False,True,False,0,0,,94.99,93.99,28.00,1.00,99.84,50.00
2016196,2022-12-28,#Milo,ningatrap23 (#267824),50,0,8,male,mixed breed,6,15.5,-0.5,-1.0,0.0,-3.0,-5.0,-4.0,2,0,0,0,0,11.5,16.0,12.0,12.0,straight,14.0,14.0,hazel,deep,normal,normal,shorthair,,chocolate,,mackerel tabby,,False,True,True,False,False,0,0,,94.99,99.99,98.99,73.00,99.99,50.00
2008567,2022-12-28,#2008567,Enakhra ~James' Rehab and Retirement Center~ (#146955),1,0,42,male,Norwegian Forestcat,7,15.5,0.5,-3.5,1.5,0.0,-2.5,-3.5,2,2,0,0,0,12.5,13.5,13.5,15.0,straight,16.5,14.5,hazel,deep,normal,normal,longhair,,black,mitted,,,False,False,False,False,False,0,0,,4.99,5.99,0.00,30.00,99.99,87.00
2005466,2022-12-28,#2005466,NezumiVolk (#266995),0,50,56,male,mixed breed,7,15.5,-1.0,-2.5,0.5,2.0,-3.0,-4.5,2,0,0,0,0,11.0,14.5,12.5,16.0,folded,16.0,13.5,grey-green,deep,normal,normal,shorthair,,black,,,,False,False,False,False,True,0,0,,99.99,91.99,0.00,54.00,73.73,50.00
2016413,2022-12-28,#2016413 7E,bunnyvvitch (#221333),1000,0,7,male,Norwegian Forestcat,7,15.5,0.5,-3.5,1.5,0.0,-2.5,-3.5,2,2,0,0,0,12.5,13.5,13.5,15.0,straight,16.5,14.5,coffee,deep,normal,normal,longhair,,black,,,,False,False,False,False,False,0,0,,94.99,97.93,79.00,47.50,99.97,50.00
2016412,2022-12-28,#2016412 7E,bunnyvvitch (#221333),1000,0,7,male,Norwegian Forestcat,7,15.5,0.5,-3.5,1.5,0.0,-2.5,-3.5,2,2,0,0,0,12.5,13.5,13.5,15.0,straight,16.5,14.5,coffee,deep,normal,normal,longhair,,black,,,,False,False,False,False,False,0,0,,94.99,96.93,79.00,37.50,99.97,50.00
2012562,2022-12-28,#2012562 7E,bunnyvvitch (#221333),1000,0,23,male,Norwegian Forestcat,7,15.5,0.5,-3.5,1.5,0.0,-2.5,-3.5,2,2,0,0,0,12.5,13.5,13.5,15.0,straight,16.5,14.5,coffee,deep,normal,normal,longhair,,red,,,,False,False,False,False,False,0,0,,94.99,97.49,63.80,57.50,99.97,50.00
2013184,2022-12-28,#2013184,Goldnyght (#41517),50,0,22,male,mixed breed,8,15.5,-1.0,-3.0,1.0,-0.5,-2.5,-2.5,3,2,0,0,0,11.0,14.0,13.0,14.5,straight,16.5,15.5,blue,medium,normal,normal,longhair,,honey,,classic tabby,mink,False,True,False,False,False,0,0,,94.99,96.99,28.00,0.00,99.84,50.00
2008073,2022-12-28,#2008073 [7 ex],Andersen Cattery - Home of The Dane Cat (#160687),0,50,43,male,Maui Cat,5,16.0,0.0,-4.5,0.0,0.0,-3.5,-4.0,2,2,0,0,0,12.0,12.5,12.0,15.0,straight,15.5,14.0,bronze,deep,normal,normal,longhair,,lilac,,,,False,False,False,False,False,0,0,,99.99,99.99,97.99,0.00,99.98,50.00
2003310,2022-12-28,#2003310 [7 ex],Andersen Cattery - Home of The Dane Cat (#160687),0,50,64,male,Maui Cat,5,16.0,0.0,-4.5,0.0,0.0,-3.5,-4.0,2,2,0,0,0,12.0,12.5,12.0,15.0,straight,15.5,14.0,aqua,deep,normal,normal,longhair,,lilac,bicolor,ticked tabby,,False,False,False,False,False,0,0,,99.99,99.99,97.99,0.00,99.98,50.00
2013179,2022-12-28,CF 8/9 Open Ember Farro,§e§k@ m^.I.^m Rare Breeds & B.o.B (#35433),0,100,22,male,mixed breed,6,16.0,-1.5,-2.5,1.0,0.0,-2.0,-6.0,3,0,0,0,0,10.5,14.5,13.0,15.0,straight,17.0,12.0,coffee,medium,normal,normal,shorthair,,black,bicolor,,,False,False,False,False,False,0,0,,99.99,93.87,49.00,49.00,83.85,50.00
2004511,2022-12-28,#2004511,Rescue Shelter,200,0,58,male,mixed breed,6,16.0,-0.5,-4.0,0.0,-0.5,-5.0,-4.0,2,0,0,0,0,11.5,13.0,12.0,14.5,straight,14.0,14.0,grey-green,deep,normal,normal,shorthair,,black,mitted,classic tabby,,False,False,False,False,False,0,0,,99.99,25.32,0.00,61.00,99.99,97.99
2007428,2022-12-28,#2007428,NezumiVolk (#266995),0,50,48,male,Beast of Boncath,7,16.0,-1.0,-1.0,1.0,-1.5,-5.0,-4.5,2,0,0,0,0,11.0,16.0,13.0,14.5,folded,14.0,13.5,hazel,deep,normal,normal,shorthair,,black,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,99.99,98.99,87.99,44.80,99.93,50.00
2005456,2022-12-28,#2005456,Nezumidoshi (#267652),0,50,56,male,Beast of Boncath,7,16.0,-1.0,-1.5,1.0,-1.5,-5.0,-4.0,2,0,0,0,0,11.0,15.5,13.0,14.5,folded,14.0,14.0,aqua,deep,normal,normal,shorthair,,black,bicolor,spotted tabby,,False,False,False,False,False,0,0,,99.99,92.99,87.99,28.40,99.03,50.00
2007094,2022-12-28,Lester 3 {PB},Gary - - - Pink Blossom Cattery (#52148),0,100,49,male,Ceteria,7,16.0,-0.5,-5.0,0.5,0.5,-4.5,-3.0,2,0,0,0,0,11.5,12.0,12.5,15.5,straight,14.5,15.0,green,deep,normal,normal,shorthair,,red,mitted,ticked tabby,,False,False,False,False,False,0,0,,79.99,87.99,92.99,40.00,90.97,50.00
2013185,2022-12-28,#2013185,Goldnyght (#41517),50,0,22,male,mixed breed,8,16.0,-1.0,-3.5,1.0,-0.5,-2.5,-2.5,3,2,0,0,0,11.0,13.5,13.0,14.5,straight,16.5,15.5,blue,pale,normal,normal,longhair,,natural,,spotted tabby,mink,False,False,False,True,False,0,0,,94.99,89.99,28.00,1.00,99.84,50.00
2015028,2022-12-28,#2015028,limeshade  (#154001),0,100,13,male,Celtic Rough,8,16.0,-0.5,-3.5,1.5,-1.0,-2.5,-2.0,3,2,0,0,0,11.5,13.5,13.5,14.0,straight,16.5,16.0,bronze,pale,normal,normal,longhair,,black,bicolor,,,False,True,True,False,True,0,0,,99.99,99.99,99.99,38.80,99.99,50.00
2013191,2022-12-28,Celtie [1] Fond Lemon Hubbard,Goldnyght (#41517),900,0,22,male,Celtic Rough,8,16.0,-1.5,-3.0,1.0,-0.5,-2.5,-2.5,3,2,0,0,0,10.5,14.0,13.0,14.5,straight,16.5,15.5,bronze,medium,normal,normal,longhair,,cinnamon,,spotted tabby,,False,True,True,False,False,0,0,,94.99,91.37,28.00,0.00,99.84,50.00
2013181,2022-12-28,CF 8/9 Open Ember Fibber,Goldnyght (#41517),50,0,22,male,mixed breed,6,16.5,-2.5,-2.5,1.0,0.0,-2.0,-5.5,3,0,0,0,0,9.5,14.5,13.0,15.0,straight,17.0,12.5,bronze-olive,pale,normal,normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,False,False,0,0,,94.99,91.87,49.00,44.00,93.85,50.00
2011715,2022-12-28,#[Cat-Tea] Rasalgethi {ϾΔ mix},~Mezzmeric~ Cat-Tea Chaos! (#27293),0,25,28,male,mixed breed,7,16.5,-1.0,-3.0,-2.5,-1.0,-1.0,-5.0,3,0,0,0,0,11.0,14.0,9.5,14.0,straight,18.0,13.0,yellow-green,medium,normal,normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,,99.99,99.99,29.30,40.00,58.73,50.00
2006671,2022-12-28,#Chester Return {Ͼκ mix},~Mezzmeric~ Cat-Tea Chaos! (#27293),0,25,50,male,mixed breed,7,16.5,0.5,-2.5,1.0,-2.0,-5.0,-3.5,2,0,0,0,0,12.5,14.5,13.0,13.0,straight,14.0,14.5,blue,deep,normal,normal,shorthair,satin,fawn,,classic tabby,mink,False,False,False,True,False,0,0,,99.99,99.99,0.00,56.00,97.53,50.00
2004314,2022-12-28,#Winterstarling,NezumiVolk (#266995),0,50,60,male,Beast of Boncath,7,16.5,-1.0,-1.0,1.0,-1.5,-5.0,-5.0,2,0,0,0,0,11.0,16.0,13.0,14.5,folded,14.0,13.0,green,deep,normal,normal,shorthair,,black,bicolor,spotted tabby,,False,False,False,False,False,0,0,,99.99,94.99,87.99,34.00,96.81,50.00
2002699,2022-12-28,Nora 3 {PB},Gary - - - Pink Blossom Cattery (#52148),0,100,67,male,Ceteria,7,16.5,-0.5,-5.0,0.5,0.5,-4.5,-3.5,2,0,0,0,0,11.5,12.0,12.5,15.5,straight,14.5,14.5,hazel,deep,normal,normal,shorthair,,red,,classic tabby,,False,False,False,True,False,0,0,,79.99,85.99,77.99,41.00,79.83,50.00
2005465,2022-12-28,percy,lucy15 (#220710),0,50,56,male,mixed breed,8,16.5,-1.0,-4.0,0.5,-0.5,-1.5,-5.0,2,2,0,0,0,11.0,13.0,12.5,14.5,straight,17.5,13.0,grey-green,deep,normal,normal,longhair,,chocolate,mitted,spotted tabby,,False,False,False,True,False,0,0,,4.99,4.99,11.50,34.50,89.10,83.00
2011421,2022-12-28,#2011421 [6 ex],Andersen Cattery - Home of The Dane Cat (#160687),0,50,29,male,Maui Cat,5,17.0,0.0,-4.5,0.0,0.0,-3.5,-4.0,3,2,0,0,0,12.0,12.5,12.0,15.0,straight,15.5,14.0,hazel,medium,normal,normal,longhair,,lilac,,classic tabby,,False,False,False,True,False,0,0,,99.99,99.99,97.99,0.00,99.98,50.00
2008072,2022-12-28,#2008072 [6 ex],Andersen Cattery - Home of The Dane Cat (#160687),0,50,43,male,Maui Cat,5,17.0,0.0,-4.5,0.0,0.0,-3.5,-4.0,3,2,0,0,0,12.0,12.5,12.0,15.0,straight,15.5,14.0,hazel,medium,normal,normal,longhair,,lilac,,,,False,False,False,False,True,0,0,,99.99,99.99,97.99,0.00,99.98,50.00
2008074,2022-12-28,#2008074 [6 ex],Andersen Cattery - Home of The Dane Cat (#160687),0,50,43,male,Maui Cat,5,17.0,0.0,-4.5,0.0,0.0,-3.5,-4.0,3,2,0,0,0,12.0,12.5,12.0,15.0,straight,15.5,14.0,hazel,medium,normal,normal,longhair,,lilac,bicolor,,,False,False,False,False,False,0,0,,99.99,99.99,97.99,0.00,99.98,50.00
2008502,2022-12-28,#2008502,NezumiVolk (#266995),0,50,43,male,Chanceux,6,17.0,-1.5,-3.5,0.0,-1.0,-4.0,-5.0,2,0,0,0,0,10.5,13.5,12.0,14.0,straight,15.0,13.0,grey-green,deep,normal,normal,shorthair,,chocolate,mitted,,,False,False,False,False,True,0,0,,99.99,94.99,87.99,44.00,87.49,50.00
2012035,2022-12-28,Grand Regional Champion SmokeyJean Titfertatt,SmokeyJean - Lillian 56 (#165080),0,100,26,male,Abyssinian,6,17.0,1.0,-6.5,0.0,-0.5,-3.0,-4.0,2,0,0,0,0,13.0,10.5,12.0,14.5,straight,16.0,14.0,green,deep,normal,normal,shorthair,,fawn,,ticked tabby,,False,False,False,False,False,3840,0,,99.99,99.99,99.99,99.99,99.13,50.00
2010259,2022-12-28,Grand Regional Champion SmokeyJean Black Water,SmokeyJean - Lillian 56 (#165080),0,100,35,male,Abyssinian,6,17.0,1.0,-6.5,0.0,-0.5,-3.0,-4.0,2,0,0,0,0,13.0,10.5,12.0,14.5,straight,16.0,14.0,green,deep,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,2800,0,,99.99,99.99,99.99,99.80,96.85,50.00
2010827,2022-12-28,#Po,CinnamonFawnCats13  (#222218),0,1,32,male,mixed breed,7,17.0,2.5,-4.0,1.5,0.0,-1.5,-3.5,2,2,0,0,0,14.5,13.0,13.5,15.0,straight,17.5,14.5,blue,deep,normal,normal,hairless,,chocolate,harlequin,,point,False,False,False,False,True,0,0,,99.99,81.56,0.00,57.00,85.91,50.00
2010651,2022-12-28,Regional Champion #[IKC] Blue Yonder ♂,IKC_Isabel Kitty's Majestic Coon Sales & Studs (#95120),0,1,33,male,Majestic Coon,7,17.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,0,0,0,1,9.0,16.0,12.0,14.0,straight,14.0,14.0,blue,deep,normal,short (Munchkin),shorthair,,fawn,,spotted tabby,mink,False,False,False,False,False,1120,0,,99.99,99.99,99.99,97.00,99.99,50.00
2010270,2022-12-28,#2010270 [3 ex] - MAUI CAT,Andersen Cattery - Home of The Dane Cat (#160687),0,25,35,male,mixed breed,7,17.0,0.0,-4.0,0.5,-0.5,-3.5,-4.5,2,2,0,0,0,12.0,13.0,12.5,14.5,straight,15.5,13.5,orange,deep,normal,normal,longhair,LaPerm wirehair,blue,,spotted tabby,,False,False,False,False,False,0,0,,99.99,99.99,97.99,26.00,99.98,50.00
2012019,2022-12-28,M*R Fentale,Middie Rose  (#162652),0,50,27,male,Abyssinian,7,17.0,1.0,-5.5,-0.5,-0.5,-3.0,-4.5,2,0,0,0,0,13.0,11.5,11.5,14.5,straight,16.0,13.5,hazel,deep,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,,99.99,99.99,70.50,65.00,86.83,50.00
2007138,2022-12-28,#Mac Lynx  {Ͼ└ mix},~Mezzmeric~ Cat-Tea Chaos! (#27293),0,50,49,male,mixed breed,7,17.0,2.0,-4.5,1.5,-0.5,-4.0,-2.5,2,0,0,0,0,14.0,12.5,13.5,14.5,straight,15.0,15.5,orange,deep,normal,normal,shorthair,,red,bicolor,,,True,False,False,True,False,0,0,,99.99,99.99,22.00,62.00,58.62,50.00
2006191,2022-12-28,#MW Redleaf (Selendis),Stormclan123 Mina (#167498),50,0,52,male,mixed breed,7,17.0,1.5,-2.5,0.0,-1.5,-4.5,-3.0,2,2,0,0,0,13.5,14.5,12.0,13.5,straight,14.5,15.0,grey-green,deep,normal,normal,shorthair,LaPerm,red,harlequin,,,False,False,False,False,True,0,0,,99.99,96.99,0.00,52.00,83.77,50.00
2005458,2022-12-28,#2005458,Nezumidoshi (#267652),0,50,56,male,Beast of Boncath,7,17.0,-1.0,-1.0,1.0,-1.5,-5.5,-5.0,2,0,0,0,0,11.0,16.0,13.0,14.5,folded,13.5,13.0,aqua,deep,normal,normal,shorthair,,black,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,99.99,95.99,87.99,41.80,99.93,50.00
2007101,2022-12-28,Halro 2 {PB},Gary - - - Pink Blossom Cattery (#52148),0,100,49,male,Ceteria,7,17.0,-0.5,-5.5,0.5,2.5,-4.0,-2.0,2,0,0,0,0,11.5,11.5,12.5,16.5,curled,15.0,16.0,blue,deep,normal,normal,shorthair,,red,van,ticked tabby,point,False,False,False,False,False,0,0,,79.99,79.99,77.99,46.00,94.37,51.00
2002408,2022-12-28,#Luce DNS,Rescue Shelter,200,0,69,male,Majestic Coon,7,17.0,-3.0,-1.0,0.0,-1.0,-5.0,-4.0,2,0,0,0,1,9.0,16.0,12.0,14.0,straight,14.0,14.0,green,deep,normal,short (Munchkin),shorthair,,blue,mitted,mackerel tabby,,False,False,False,False,False,0,0,,99.99,9.99,23.20,99.00,99.93,88.00
2011420,2022-12-28,#2011420 [5 ex],Andersen Cattery - Home of The Dane Cat (#160687),0,50,29,male,Maui Cat,5,17.5,0.0,-5.0,0.0,0.0,-3.5,-4.0,3,2,0,0,0,12.0,12.0,12.0,15.0,straight,15.5,14.0,hazel,medium,normal,normal,longhair,,lilac,bicolor,classic tabby,,False,False,False,False,False,0,0,,99.99,98.99,97.99,0.00,99.98,50.00
2012332,2022-12-28,Maxy,SnowyRina167 (#269419),1,0,25,male,mixed breed,6,17.5,2.5,-2.0,0.0,-1.0,-4.5,-5.5,2,0,0,0,0,14.5,15.0,12.0,14.0,straight,14.5,12.5,hazel,deep,normal,normal,shorthair,,black,,spotted tabby,,False,True,False,False,False,0,0,,14.99,3.40,0.00,51.00,69.97,65.00
2007634,2022-12-28,# Acornnose,Silverglitter17 (#179130),25,12,46,male,mixed breed,6,17.5,-0.5,-2.0,0.0,-3.0,-5.5,-4.5,2,0,0,0,0,11.5,15.0,12.0,12.0,straight,13.5,13.5,bronze,deep,normal,normal,shorthair,,chocolate,bicolor,,,False,False,False,False,True,0,0,,84.99,65.73,0.00,70.00,99.99,80.00
2008939,2022-12-28,M*R Erta Ale,Middie Rose  (#162652),0,50,40,male,Abyssinian,6,17.5,0.0,-6.0,-0.5,-1.0,-3.0,-5.0,2,0,0,0,0,12.0,11.0,11.5,14.0,straight,16.0,13.0,bronze,deep,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,True,False,0,0,,99.99,99.99,78.59,60.00,77.16,50.00
2002799,2022-12-28,Alm's Vanir Chaos,Almalexia | Tigraunda Revival (#70878),0,50,67,male,Tigraunda,6,17.5,2.5,-2.0,0.0,-0.5,-5.0,-5.5,2,0,0,0,0,14.5,15.0,12.0,14.5,straight,14.0,12.5,bronze,deep,normal,normal,shorthair,satin,black,bicolor,,,False,False,False,False,True,0,0,,99.99,91.31,0.00,52.00,88.23,50.00
2013894,2022-12-28,#Silver (M),RogueHunter (#221580),0,100,18,male,Abyssinian,6,17.5,1.5,-4.5,0.0,-0.5,-4.0,-5.0,2,0,0,0,0,13.5,12.5,12.0,14.5,straight,15.0,13.0,yellow-green,deep,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,True,False,0,0,,99.99,92.49,98.99,42.40,99.98,50.00
2012330,2022-12-28,#2012330,Almalexia | Tigraunda Revival (#70878),100,0,25,male,mixed breed,6,17.5,3.0,-2.0,0.0,-0.5,-4.5,-5.5,2,0,0,0,0,15.0,15.0,12.0,14.5,straight,14.5,12.5,hazel,deep,normal,normal,shorthair,,black,,spotted tabby,,False,False,False,False,False,0,0,,99.99,88.40,0.00,51.00,69.84,50.00
2009025,2022-12-28,Lonely King,Bleuberry (#268642),0,50,40,male,mixed breed,7,17.5,-0.5,-1.0,0.5,-3.0,-5.0,-4.5,3,0,0,0,0,11.5,16.0,12.5,12.0,straight,14.0,13.5,grey-green,medium,normal,normal,shorthair,,red,,mackerel tabby,mink,False,True,True,False,False,0,0,,19.99,5.99,69.99,50.60,99.98,61.00
2005731,2022-12-28,Tabino 2  {PB},Gary - - - Pink Blossom Cattery (#52148),0,100,55,male,Ceteria,7,17.5,-1.0,-5.5,1.0,0.5,-4.5,-3.0,2,0,0,0,0,11.0,11.5,13.0,15.5,straight,14.5,15.0,yellow-green,deep,normal,normal,shorthair,,red,bicolor,,,False,False,False,False,False,0,0,,79.99,89.99,90.99,47.00,88.87,50.00
2005525,2022-12-28,Waterfail,s. (#269726),0,200,56,male,mixed breed,7,17.5,1.0,-5.0,0.0,-1.0,-3.5,-4.0,2,0,0,1,0,13.0,12.0,12.0,14.0,straight,15.5,14.0,blue,deep,short (bobtail),normal,shorthair,,seal,,ticked tabby,point,False,False,False,False,False,0,0,,94.99,22.99,67.99,43.40,99.99,75.00
